dotnet,roslyn,13460,AlekseyTs,2.0 (Preview 5),15,Issue binding (erroneous) variables in a declarator argument list.,True,4 - In Review#Area-Compilers#Bug#New Language Feature - Out Variable Declaration#New Language Feature - Pattern Matching
dotnet,roslyn,13450,AlekseyTs,2.0 (Preview 5),15,Out variables in top level script causes .GetDiagnostics() to throw an exception,True,3 - Working#Area-Compilers#Bug#Interactive-ScriptingLogic#New Language Feature - Out Variable Declaration
dotnet,roslyn,13435,none,2.0 (Preview 5),15,IDE should not offer to "introduce local" for a throw expression,True,Area-Compilers#Area-IDE#Bug#New Language Feature - Throw Expression
dotnet,roslyn,13433,jasonmalinowski,2.0 (Preview 5),15,Flaky test failure: Microsoft.CodeAnalysis.UnitTests.SolutionTests.TestGetSyntaxRootDoesNotKeepRootAlive ,True,Area-IDE#Area-Infrastructure#Flaky#Test
dotnet,roslyn,13428,VSadov,2.0 (Preview 5),15,Conversion objects no longer cached.,True,Area-Compilers#Bug#New Language Feature - Tuples
dotnet,roslyn,13417,jaredpar,2.0 (Preview 5),15,Pattern variables in fixed field size doesn't have a supported scope,True,Area-Compilers#Bug#New Language Feature - Pattern Matching
dotnet,roslyn,13398,mattwar,2.0 (Preview 5),15,Can't find logic that squash many incremental parses into one full parse ,True,Area-IDE#Question
dotnet,roslyn,13380,gafter,2.0 (Preview 5),15,Error combining nullable and implicit operators,True,3 - Working#Area-Compilers#Bug#Tenet-Compatibility
dotnet,roslyn,13370,ljw1004,2.0 (Preview 5),15,Recognize task-like types by the presence of an AsyncBuilderAttribute,True,Area-Compilers#Feature Request
dotnet,roslyn,13327,Pilchie,2.0 (Preview 5),15,Formatting and Rename telemetry goals need to be revisited...,True,Area-IDE#Area-Performance#Tenet-Performance
dotnet,roslyn,13303,jcouv,2.0 (Preview 5),15,VB tuples: Interface implementation with array of tuples not detected,True,Area-Compilers#Language-VB#New Language Feature - Tuples
dotnet,roslyn,13302,jcouv,2.0 (Preview 5),15,VB tuples: unexpected accessibility diagnostics for tuple members when ValueTuple type missing,True,Area-Compilers#Language-VB#New Language Feature - Tuples
dotnet,roslyn,13298,VSadov,2.0 (Preview 5),15,VB Tuples - need to handle generic methods in ValueTuple types,True,Area-Compilers#Bug#Language-VB#New Language Feature - Tuples
dotnet,roslyn,13277,VSadov,2.0 (Preview 5),15,VB tuples: CreateTupleTypeSymbol crashes with a crafted error underlying type,True,Area-Compilers#Language-VB#New Language Feature - Tuples
dotnet,roslyn,13256,rchande,2.0 (Preview 5),15,StackOverflowException after deleting .vs folder,True,Area-IDE#Bug
dotnet,roslyn,13206,cston,2.0 (Preview 5),15,VB: Invalid delegate generated for lambda passed as delegate with ByRef return type,True,Area-Compilers#Bug
dotnet,roslyn,13204,tmat,2.0 (Preview 5),15,Remove CoreXT workaround added due to lack of support for some CoreFX packages,True,Area-Infrastructure
dotnet,roslyn,13193,agocke,2.0 (Preview 5),15,Missing error for conflicting name of a local method which leads to 'Failed to emit module' compilation error,True,Area-Compilers#Bug#New Language Feature - Local Functions
dotnet,roslyn,13177,jcouv,2.0 (Preview 5),15,Port ValueTuple library code into mscorlib,True,Area-Compilers#New Language Feature - Tuples
dotnet,roslyn,13172,agocke,2.0 (Preview 5),15,Local methods don't inherit unsafe context from type  method or block where they are declared,True,Area-Compilers#Bug
dotnet,roslyn,13159,gafter,2.0 (Preview 5),15,PlaceholderLocalRewriter is unable to handle Declaration Pattern,True,4 - In Review#Area-Compilers#Area-Interactive#Bug#Language-C##New Language Feature - Pattern Matching
dotnet,roslyn,13148,gafter,2.0 (Preview 5),15,Parsing for out argument declarations needs to take deconstruction and ref returns into account,True,4 - In Review#Area-Compilers#Bug#New Language Feature - Out Variable Declaration
dotnet,roslyn,13138,none,2.0 (Preview 5),15,[WIP] Add support for embedding sources in Windows PDBs,True,Area-Compilers#cla-already-signed#Interactive-Debugging#PR For Personal Review Only
dotnet,roslyn,13126,CyrusNajmabadi,2.0 (Preview 5),15,BasicBraceHighlighting.xml test failure,True,Area-IDE#Contributor Pain#Test
dotnet,roslyn,13043,jasonmalinowski,2.0 (Preview 5),15,Async project loading sometimes takes tens of seconds  even on single tiny console-app projects.,True,Area-IDE
dotnet,roslyn,12987,balajikris,2.0 (Preview 5),15,Simplify Type Name on statics of derived types sometimes seems overly pedantic,True,Area-IDE#Bug
dotnet,roslyn,12962,VSadov,2.0 (Preview 5),15,VB Tuples: tuple compatible ValueTuple from metadata should be tuplefied,True,Area-Compilers#Bug#Language-VB#New Language Feature - Tuples
dotnet,roslyn,12959,jcouv,2.0 (Preview 5),15,Update ValueTuple library and nuget package per corefx review,True,Area-Compilers#New Language Feature - Tuples
dotnet,roslyn,12922,balajikris,2.0 (Preview 5),15,[Test Failure] Individual TAO Test Failure in windows_vsi_p2_open_prtest on PR #12921,True,Area-IDE#Bug
dotnet,roslyn,12918,rchande,2.0 (Preview 5),15,PCL does not support targeting .NETStandard 1.6,True,Area-IDE#Bug
dotnet,roslyn,12889,agocke,2.0 (Preview 5),15,Inconsistent behavior - __arglist in local methods,True,Area-Compilers#Bug#New Language Feature - Local Functions
dotnet,roslyn,12881,balajikris,2.0 (Preview 5),15,Intermittent failure in CSharpRazor.VerifyCompletionList,True,Area-IDE#Flaky#Test
dotnet,roslyn,12877,jcouv,2.0 (Preview 5),15,Review sequence points for all new C# 7 nodes,True,Area-Compilers#Feature Request#New Language Feature - Local Functions#New Language Feature - Out Variable Declaration#New Language Feature - Pattern Matching#New Language Feature - Ref Locals and Returns#New Language Feature - Tuples
dotnet,roslyn,12872,CyrusNajmabadi,2.0 (Preview 5),15,SymbolFinder.FindReferencesAsync TaskCanceledException wrapped as AggregateException ,True,Area-IDE#Bug
dotnet,roslyn,12866,balajikris,2.0 (Preview 5),15,Intermittent VSI test failure: BasicSmartIndenter,True,Area-IDE#Flaky#Test
dotnet,roslyn,12858,heejaechang,2.0 (Preview 5),15,Error CS0017 absent from squiggles and error-list "program has more than one entrypoint",True,Area-Analyzers#Bug
dotnet,roslyn,12853,tmat,2.0 (Preview 5),15,Improve efficiency of EmbedSourceLink,True,Area-Interactive#Interactive-Debugging
dotnet,roslyn,12840,jasonmalinowski,2.0 (Preview 5),15,AdditionalFiles do not show up in CompilationStartAnalysisContext.Options.AdditionalFiles,True,Area-IDE#Bug
dotnet,roslyn,12808,rchande,2.0 (Preview 5),15,Named param completion is broken,True,Area-IDE#Bug
dotnet,roslyn,12787,balajikris,2.0 (Preview 5),15,[Refactoring] Undoing 'Move Type to File' doesn't remove the file,True,Area-IDE#Bug
dotnet,roslyn,12758,jmarolf,2.0 (Preview 5),15,testm Snippet doesn't automatically add a reference to Microsoft.VisualStudio.QualityTools.UnitTestFramework,True,Area-IDE#Bug
dotnet,roslyn,12754,dpoeschl,2.0 (Preview 5),15,BasicExtractInterfaceDialog and CSharpExtractInterfaceDialog are failing to open dialog due to wrong cursor placement,True,Area-IDE#Test
dotnet,roslyn,12753,jaredpar,2.0 (Preview 5),15,Changes to debug argument,True,Area-Compilers#Concept-API#Feature Request
dotnet,roslyn,12750,jcouv,2.0 (Preview 5),15,Review hand authored `SyntaxFactory` methods,True,Area-Compilers#Bug#Concept-API
dotnet,roslyn,12745,CyrusNajmabadi,2.0 (Preview 5),15,Review Obsolete usage in API,True,Area-IDE#Bug#Concept-API
dotnet,roslyn,12744,CyrusNajmabadi,2.0 (Preview 5),15,CompletionItem.Create has a non-source compatible change,True,Area-IDE#Bug#Concept-API
dotnet,roslyn,12743,CyrusNajmabadi,2.0 (Preview 5),15,SeparatedSyntaxList conversion should be explicit,True,Area-IDE#Bug#Concept-API
dotnet,roslyn,12742,Pilchie,2.0 (Preview 5),15,CodeStyle contents need to be internal,True,Area-IDE#Bug#Concept-API
dotnet,roslyn,12740,Pilchie,2.0 (Preview 5),15,SimplificationOptions review,True,Area-IDE#Bug#Concept-API
dotnet,roslyn,12739,Pilchie,2.0 (Preview 5),15,Options need to be internal,True,Area-IDE#Bug#Concept-API
dotnet,roslyn,12736,jaredpar,2.0 (Preview 5),15,Edit-and-continue needs to be disabled for foreach loops that contain out vars,True,3 - Working#Area-Compilers#Bug#Interactive-EnC#New Language Feature - Out Variable Declaration#New Language Feature - Pattern Matching
dotnet,roslyn,12731,balajikris,2.0 (Preview 5),15,Codelens is missing references from VB projects,True,Area-IDE#Bug
dotnet,roslyn,12730,balajikris,2.0 (Preview 5),15,Move type to file: expose an option for cleaning up source file using directives.,True,Area-IDE#Bug
dotnet,roslyn,12729,balajikris,2.0 (Preview 5),15,Move type to file: not offered on delegates and VB enums,True,Area-IDE#Bug
dotnet,roslyn,12718,balajikris,2.0 (Preview 5),15,The peculiar case of the vanishing squiggle,True,Area-IDE#Bug
dotnet,roslyn,12715,kuhlenh,2.0 (Preview 5),15,IDE style settings in tools options should be translated into a workspace level ruleset,True,Area-IDE#Feature Request
dotnet,roslyn,12714,dpoeschl,2.0 (Preview 5),15,IDE analyzers shouldn't execute on closed files by default,True,Area-IDE#Bug#Tenet-Performance#Urgency-Soon
dotnet,roslyn,12713,kuhlenh,2.0 (Preview 5),15,Allow end users to explicitly configure closed file execution of analyzers in IDE,True,Area-IDE#Feature Request
dotnet,roslyn,12707,jasonmalinowski,2.0 (Preview 5),15,ProjectTracker doesn't correctly update P2P/metadata references on project bin path change,True,Area-IDE#Bug
dotnet,roslyn,12669,balajikris,2.0 (Preview 5),15,Verbatim strings in GridOptionPreviewControl.xaml,True,Area-IDE#Bug#Tenet-Localization
dotnet,roslyn,12663,balajikris,2.0 (Preview 5),15,AV when opening a C# file in CodeLens/csproj,True,Area-IDE#Bug
dotnet,roslyn,12659,cston,2.0 (Preview 5),15,Support method calls with ref return values in VB,True,Area-Compilers
dotnet,roslyn,12631,DustinCampbell,2.0 (Preview 5),15,Missing `Cast is redundant` when cast bool to bool,True,Area-IDE#Bug
dotnet,roslyn,12625,nguerrera,2.0 (Preview 5),15,Proposal: Embed sources in PDBs,True,3 - Working#Area-Compilers#Feature Request#Feature Specification#Interactive-Debugging
dotnet,roslyn,12607,Pilchie,2.0 (Preview 5),15,IDE0006 warning issued  but no failed task in logfile,True,Area-IDE
dotnet,roslyn,12600,balajikris,2.0 (Preview 5),15,Remove Unnecessary Cast adds extra parentheses in arrow method,True,Area-IDE#Bug
dotnet,roslyn,12597,AlekseyTs,2.0 (Preview 5),15,Scope changes for patterns and out var,True,3 - Working#Area-Compilers#Feature Request#New Language Feature - Out Variable Declaration#New Language Feature - Pattern Matching
dotnet,roslyn,12547,balajikris,2.0 (Preview 5),15,[Test Failure] Individual TAO Test Failure in windows_vsi_p3_open_prtest on PR #12532,True,Area-IDE#Bug
dotnet,roslyn,12531,brettfo,2.0 (Preview 5),15,Unable to apply changes to g.i.cs files generated by XAML compiler,True,Area-IDE#Bug
dotnet,roslyn,12458,rchande,2.0 (Preview 5),15,Project targeting netcoreapp1.0 isn't recognized as netstandard targeting,True,Area-IDE#Bug
dotnet,roslyn,12452,rchande,2.0 (Preview 5),15,Use of array syntax for "imports" messes up PCL targets checks,True,Area-IDE#Bug
dotnet,roslyn,12444,none,2.0 (Preview 5),15,Split MS.CA.Workspaces.Common nuget package into separate packages for desktop and portable,True,Area-IDE#Bug#Urgency-Soon
dotnet,roslyn,12406,jaredpar,2.0 (Preview 5),15,Opening Roslyn with Update 3 gets Stack Overflow in GetNetExportedType,True,Area-External
dotnet,roslyn,12398,jcouv,2.0 (Preview 5),15,Verify the behavior of dynamic in deconstructions,True,Area-Compilers#New Language Feature - Tuples
dotnet,roslyn,12380,jaredpar,2.0 (Preview 5),15,Disable EnC in presence of C# 7 switch statement,True,3 - Working#Area-Compilers#Area-Interactive#Interactive-EnC#New Language Feature - Pattern Matching
dotnet,roslyn,12379,jaredpar,2.0 (Preview 5),15,[Umbrella] Disable EnC when a body contains new C# 7 syntax nodes,True,3 - Working#Area-Compilers#Area-Interactive#Interactive-EnC#New Language Feature - Pattern Matching
dotnet,roslyn,12358,rchande,2.0 (Preview 5),15,Visual Studio 15 cannot build unsafe projects from UI.,True,Area-IDE
dotnet,roslyn,12352,jaredpar,2.0 (Preview 5),15,CSharpErrorLog - Error List Build Diagnostics failing due to file write lock,True,Area-Compilers#Flaky#Test#Urgency-Soon
dotnet,roslyn,12347,agocke,2.0 (Preview 5),15,Roundtrip tuple names through metadata,True,Area-Compilers#Feature Request#New Language Feature - Tuples
dotnet,roslyn,12328,jmarolf,2.0 (Preview 5),15,Update 3 crashes where Update 2 worked,True,Area-IDE#Bug
dotnet,roslyn,12325,heejaechang,2.0 (Preview 5),15,Update3: Analyzer output is missing in Error List and Code Editor (but shown in Output Window),True,Area-Analyzers#Bug
dotnet,roslyn,12320,balajikris,2.0 (Preview 5),15,[Flaky test] CSharpRazor fails intermittently,True,Area-IDE#Flaky#Test#Urgency-Now
dotnet,roslyn,12291,Pilchie,2.0 (Preview 5),15,Peek Integration Test consistently failing in ETA,True,Area-IDE#Flaky#Test
dotnet,roslyn,12288,balajikris,2.0 (Preview 5),15,BasicVenus.Snippets in Nuggets: from snippet picker is flaky,True,Area-External#Area-IDE#Flaky#Test
dotnet,roslyn,12218,mattwar,2.0 (Preview 5),15,Completion service too hard to instantiate - need improvements to MSBuildWorkspace.Create,True,Area-IDE#Bug
dotnet,roslyn,12213,none,2.0 (Preview 5),15,#pragma warning disable IDE0002 does not disable graying out,True,Area-IDE#Bug
dotnet,roslyn,12202,jasonmalinowski,2.0 (Preview 5),15,IDE shouldn't switch to output window when listing intellisense issues,True,Area-IDE#Bug
dotnet,roslyn,12183,mattwar,2.0 (Preview 5),15,Allow to remove folder in solution or project.,True,Area-IDE#Concept-API
dotnet,roslyn,12176,mattwar,2.0 (Preview 5),15,MSBuildWorkspace incorrectly sets Document.Name for wildcard includes,True,Area-IDE#Bug
dotnet,roslyn,12166,mattwar,2.0 (Preview 5),15,We shoudl have GetTextSynchronously and GetSyntaxTreeSynchronously for features that must run on the UI thread.,True,Area-IDE#Concept-API
dotnet,roslyn,12161,mattwar,2.0 (Preview 5),15,Workspace.TryApplyChanges(solution) does not apply RemoveMetadataReference.,True,Area-IDE#Bug
dotnet,roslyn,12160,jcouv,2.0 (Preview 5),15,PreciseAbstractFlowPass.VisitAssignmentOperator lacks test coverage,True,Area-Compilers#Test
dotnet,roslyn,12148,panopticoncentral,2.0 (Preview 5),15,Move CodeLens reference computation to ServiceHub,True,Area-Analyzers#Feature Request
dotnet,roslyn,12105,TyOverby,2.0 (Preview 5),15,Add compiler version number to VS gui,True,Area-Compilers#Bug
dotnet,roslyn,12061,gafter,2.0 (Preview 5),15,Stack overflow with delegate type that returns itself,True,Area-Language Design#Bug#Language-C#
dotnet,roslyn,12044,balajikris,2.0 (Preview 5),15,IDE0007	use 'var' instead of explicit type triggers on g.i.cs files,True,Area-IDE#Bug
dotnet,roslyn,12017,none,2.0 (Preview 5),15,Microsoft.VisualStudio.LanguageServices nuget package is missing reference to Elfie,True,Area-IDE#Tenet-Acquisition
dotnet,roslyn,11959,dpoeschl,2.0 (Preview 5),15,Cannot rename or get completion for using alias,True,Area-IDE#Bug
dotnet,roslyn,11958,DustinCampbell,2.0 (Preview 5),15,Bug in ParenthesizedExpressionSyntaxExtensions.cs?,True,Area-IDE#Bug
dotnet,roslyn,11944,none,2.0 (Preview 5),15,How to get Diagnostics chinese message?,True,1 - Planning#Area-Analyzers#Bug
dotnet,roslyn,11910,jcouv,2.0 (Preview 5),15,Language support for KeyValuePair<TKey  TValue> struct and tuple mappings,True,Area-Language Design#New Language Feature - Tuples
dotnet,roslyn,11890,rchande,2.0 (Preview 5),15,Naming styles for "private fields" shouldn't apply to script locals.,True,Area-IDE#Bug
dotnet,roslyn,11863,Pilchie,2.0 (Preview 5),15,VS is unresponsive during a build.,True,Area-IDE#Bug#Perf-Epic
dotnet,roslyn,11847,Pilchie,2.0 (Preview 5),15,VS2015: IntelliSense randomly breaks  complaining about missing references CS0246,True,Area-IDE#Bug
dotnet,roslyn,11846,tmat,2.0 (Preview 5),15,CSharpEditAndContinue.xml is flaky,True,Area-Interactive#Flaky#Test
dotnet,roslyn,11830,jmarolf,2.0 (Preview 5),15,[Hog Mode] The 'CSharpPackage' package did not load correctly.,True,Area-IDE#Perf-Epic
dotnet,roslyn,11823,rchande,2.0 (Preview 5),15,New PCL project wizard in VS uses dnxcore50 when ASP.NET Core 1.0 is checked,True,Area-IDE
dotnet,roslyn,11821,balajikris,2.0 (Preview 5),15,CodeStyle options should include control over "SimplifyToBase",True,Area-IDE#Feature Request
dotnet,roslyn,11820,balajikris,2.0 (Preview 5),15,"Simplify to base name" should have heuristics to know when not to fire,True,Area-IDE#Bug
dotnet,roslyn,11788,none,2.0 (Preview 5),15,API changelist not documented for VS2015 Update 1  Update 2,True,Area-Compilers#Documentation
dotnet,roslyn,11777,dpoeschl,2.0 (Preview 5),15,"Introduce local for all occurrences" creates a new local with the same name as an existing local causing the rename to fail,True,Area-IDE#Bug
dotnet,roslyn,11726,mattwar,2.0 (Preview 5),15,Audit caching of syntax trees within the Document type,True,Area-IDE#Concept-Continuous Improvement
dotnet,roslyn,11716,tmat,2.0 (Preview 5),15,Microsoft.CodeAnalysis.CSharp.Scripting.UnitTests.CommandLineRunnerTests.PreservingDeclarationsOnException() fails due to new warning diagnostic.,True,Area-Interactive#Interactive-ScriptingLogic
dotnet,roslyn,11700,Pilchie,2.0 (Preview 5),15,Add tests for completion filtering,True,Area-IDE#Test
dotnet,roslyn,11689,VSadov,2.0 (Preview 5),15,Enforce that ValueTuple types are structs,True,Area-Compilers#Bug#Language-C##New Language Feature - Tuples
dotnet,roslyn,11655,jasonmalinowski,2.0 (Preview 5),15,False errors with Roslyn,True,Area-IDE#Bug
dotnet,roslyn,11623,tmat,2.0 (Preview 5),15,Crash while debugging Minidump,True,Area-Interactive#Interactive-Debugging
dotnet,roslyn,11599,jasonmalinowski,2.0 (Preview 5),15,Transferring a document to Misc files loses all C# intellisense,True,Area-IDE#Bug
dotnet,roslyn,11598,agocke,2.0 (Preview 5),15,Csc MSBuild task doesn't support auto detecting the host nor passing it in.,True,Area-Compilers#Feature Request
dotnet,roslyn,11544,shyamnamboodiripad,2.0 (Preview 5),15,Update nuget dependencies to RTM,True,Area-Infrastructure#Tenet-Acquisition
dotnet,roslyn,11527,DustinCampbell,2.0 (Preview 5),15,Inline temporary variable does not parenthesize awaited call,True,Area-IDE#Bug
dotnet,roslyn,11512,none,2.0 (Preview 5),15,Localize error message reported when TryGetLocalSlotMapFromMetadata fails,True,Area-Interactive#Interactive-EnC
dotnet,roslyn,11508,none,2.0 (Preview 5),15,add DisasterRecoveryManager support before we crash.,True,Area-IDE#Feature Request#Tenet-Reliability
dotnet,roslyn,11502,none,2.0 (Preview 5),15,Enc: making lambda async should be allowed,True,Area-Interactive#Interactive-EnC
dotnet,roslyn,11460,brettfo,2.0 (Preview 5),15,'IDE0002: Name can be simplified' produces a non beneficial diagnostic in certain contexts,True,Area-IDE#Bug
dotnet,roslyn,11436,rchande,2.0 (Preview 5),15,Better handling of ISymbols from SpeculativeSemanticModel,True,Area-IDE#Bug
dotnet,roslyn,11430,brettfo,2.0 (Preview 5),15,Qualify Field Access is failing OptionPagesDTE Integration test in both C# and VB.,True,Area-IDE#Bug#Flaky#Urgency-Now
dotnet,roslyn,11429,CyrusNajmabadi,2.0 (Preview 5),15,BasicGenerateTypeDialog VSI test failure,True,Area-IDE#Bug#Flaky#Urgency-Now
dotnet,roslyn,11417,jaredpar,2.0 (Preview 5),15,Build warnings in internal repo (master branch),True,Area-Infrastructure#Urgency-Soon
dotnet,roslyn,11409,dpoeschl,2.0 (Preview 5),15,Renaming too long  constrained type parameter of class with event handler does not update UI,True,Area-IDE#Bug
dotnet,roslyn,11388,CyrusNajmabadi,2.0 (Preview 5),15,CodeAction unit tests are flakey (TestGenerateFromEventHandler  TestWithLeftShift0),True,Area-IDE#Urgency-Now
dotnet,roslyn,11374,jaredpar,2.0 (Preview 5),15,Up to date check for CSharpCodeAnalysis is not working.,True,Area-Infrastructure#Bug
dotnet,roslyn,11366,CyrusNajmabadi,2.0 (Preview 5),15,Find All references doesn't find static imports of modules,True,Area-IDE#Bug
dotnet,roslyn,11310,jasonmalinowski,2.0 (Preview 5),15,IntelliSense gets confused by aliased references,True,Area-IDE#Bug
dotnet,roslyn,11303,dpoeschl,2.0 (Preview 5),15,Snippet resolved if the keyword matches enum value,True,Area-IDE#Bug
dotnet,roslyn,11300,jasonmalinowski,2.0 (Preview 5),15,"Go to Implementation" doesn't have a display name in Tools -> Customize,True,Area-IDE#Bug
dotnet,roslyn,11291,VSadov,2.0 (Preview 5),15,Misleading errors are reported when compiler fails to infer natural type of a tuple literal,True,Area-Compilers#Bug#Language-C##New Language Feature - Tuples
dotnet,roslyn,11281,VSadov,2.0 (Preview 5),15,Should provide more specific error message when cardinality of a tuple literal doesn't match target tuple type.,True,Area-Compilers#Bug#Language-C##New Language Feature - Tuples
dotnet,roslyn,11272,jaredpar,2.0 (Preview 5),15,Add Commit ID to fileversion in assemblies,True,Area-Infrastructure#Feature Request
dotnet,roslyn,11252,basoundr,2.0 (Preview 5),15,VM counters are displaying 0,True,Area-Performance
dotnet,roslyn,11250,dpoeschl,2.0 (Preview 5),15,You Cannot Rename This Element,True,Area-IDE#Bug
dotnet,roslyn,11190,jasonmalinowski,2.0 (Preview 5),15,Error persists after restore of NuGet packages,True,Area-IDE#Bug
dotnet,roslyn,11144,rchande,2.0 (Preview 5),15,Portable projects displaying an error on startup ,True,Area-IDE#Bug
dotnet,roslyn,11142,Pilchie,2.0 (Preview 5),15,Formatter indentation broken before Case keyword,True,Area-IDE#Bug
dotnet,roslyn,11133,MattGal,2.0 (Preview 5),15,re-enable CompilationErrorTelemetryIncrementalAnalyzer once AI is sorted out,True,Area-Analyzers#Bug
dotnet,roslyn,11109,mattwar,2.0 (Preview 5),15,Make IndentationService API public,True,0 - Backlog#Area-IDE#Concept-API#Feature Request
dotnet,roslyn,11108,mattwar,2.0 (Preview 5),15,Make ReferenceHighlighting service API public,True,0 - Backlog#Area-IDE#Concept-API#Feature Request
dotnet,roslyn,11107,mattwar,2.0 (Preview 5),15,Make Outlining service API public,True,0 - Backlog#Area-IDE#Concept-API#Feature Request
dotnet,roslyn,11105,mattwar,2.0 (Preview 5),15,Make NavigateTo service API public,True,0 - Backlog#1 - Planning#Area-IDE#Concept-API#Feature Request
dotnet,roslyn,11103,mattwar,2.0 (Preview 5),15,Make QuickInfo API public,True,0 - Backlog#Area-IDE#Concept-API#Feature Request
dotnet,roslyn,11067,rchande,2.0 (Preview 5),15,"Primary reference cannot be resolved" when referencing netstandard PCL from profle-based PCL,True,Area-IDE#Bug#Concept-CoreCLR
dotnet,roslyn,11032,drognanar,2.0 (Preview 5),15,Flaky test: CSharpDebuggerIntellisense,True,Area-Interactive#Flaky#Test#Urgency-Soon
dotnet,roslyn,11013,VSadov,2.0 (Preview 5),15,Tuple conversion implementation appears confused,True,Area-Compilers#Bug#New Language Feature - Tuples
dotnet,roslyn,11008,DustinCampbell,2.0 (Preview 5),15,Incorrect IDE004 "Cast is redundant" hint,True,Area-IDE#Bug
dotnet,roslyn,10997,jmarolf,2.0 (Preview 5),15,Error list does not show project to project references exist even though build succeeds,True,Area-IDE#Bug
dotnet,roslyn,10992,none,2.0 (Preview 5),15,Create tool to verify a collection of assemblies doesn't have broken references between them,True,0 - Backlog#Area-Infrastructure
dotnet,roslyn,10931,JohnHamby,2.0 (Preview 5),15,Add comment in dynamic analysis tests to improve clarity ,True,Area-Interactive#Interactive-DynamicAnalysis#Test
dotnet,roslyn,10922,rchande,2.0 (Preview 5),15,Consider if CSharpSuggestionModeCompletionProvider needs to use a different builder for tuples,True,Area-IDE#Bug#Language-C##New Language Feature - Tuples
dotnet,roslyn,10916,Pilchie,2.0 (Preview 5),15,VSI test BasicLineSeparators fails intermittently,True,Area-IDE#Bug#Contributor Pain#Flaky#Test#Urgency-Now
dotnet,roslyn,10898,kuhlenh,2.0 (Preview 5),15,Design and enable Rename refactoring for tuple fields,True,Area-IDE#Bug#Language-C##New Language Feature - Tuples
dotnet,roslyn,10891,VSadov,2.0 (Preview 5),15,Forbid constructing tuples via "new",True,Area-Compilers#Bug#Language-C##New Language Feature - Tuples
dotnet,roslyn,10861,VSadov,2.0 (Preview 5),15,Need to settle/confirm on final state of tuple visualization,True,Area-Compilers#Bug#Language-C##New Language Feature - Tuples
dotnet,roslyn,10840,DustinCampbell,2.0 (Preview 5),15,Simplifier reduces generic Array.BinarySearch<T>() to boxed Array.BinarySearch(),True,Area-IDE#Bug
dotnet,roslyn,10829,tmat,2.0 (Preview 5),15,C# Interactive displaying incomplete exception information since VS 2015 Update 2,True,Area-Interactive
dotnet,roslyn,10797,drognanar,2.0 (Preview 5),15,"Initialize Interactive from Project" attempts to add references to projects that don't have a target path,True,Area-Interactive
dotnet,roslyn,10796,drognanar,2.0 (Preview 5),15,"Initialize Interactive from Project" does nothing if the project is building,True,Area-Interactive
dotnet,roslyn,10793,KevinH-MS,2.0 (Preview 5),15,ResultProvider.Portable complains about not being able to find IDkmClrFullNameProvider in ErrorList,True,Area-Interactive
dotnet,roslyn,10792,rchande,2.0 (Preview 5),15,PCL projects targeting netstandard issue an error about embedded resources,True,Area-IDE#Bug#Concept-CoreCLR#Urgency-Soon
dotnet,roslyn,10791,rchande,2.0 (Preview 5),15,PCL projects targeting netstandard issue an error about unsafe code,True,Area-IDE#Bug#Concept-CoreCLR#Urgency-Soon
dotnet,roslyn,10749,jmarolf,2.0 (Preview 5),15,Nuget package Microsoft.VisualStudio.LanguageServices 1.0.0 for target v4.5.2 is built against v4.6,True,Area-IDE#Bug
